Restaurant ID,Restaurant Name,City,Address,Cuisines,Aggregate rating
18423075,Writer's Cafe,Chennai,"98, Peter's Road, Behind Philip's Service Centre, Gopalapuram, Chennai","Cafe, European",4.2
70890,Fusilli Reasons,Chennai,"1/9, Dr. Vasudevan Street, Ormes Road, Kilpauk, Chennai",Italian,4.6
71492,Ciclo Cafe,Chennai,"47, Gandhi Mandapam Road, Kotturpuram, Chennai","Cafe, Continental",4.1
70092,Kaidi Kitchen,Chennai,"20/3, Bishop Wallers Avenue, Mylapore, Chennai","Italian, Mexican, Chinese, Thai, North Indian",4.0
70393,Bombay Brasserie,Chennai,"3, College Lane, Nungambakkam, Chennai",North Indian,4.6
70894,Maplai,Chennai,"14, Sterling Avenue, Nungambakkam, Chennai","South Indian, Chettinad",4.2
73279,Paradise,Chennai,"392, Anjali Devi Towers Kandanchavadi, OMR, Perungudi, Chennai","Biryani, North Indian",3.8
69951,L'amandier,Chennai,"57, 2nd Main Road, RA Puram, Chennai","European, Cafe, Italian",4.3
72497,Palmshore,Chennai,"Plot 8, Park Dugar, Mount Poonamallee High Road, Ramapuram, Chennai","North Indian, Mughlai, Chinese, South Indian",4.4
65413,Palmshore,Chennai,"111/108, Santhome High Road, Foreshore Estate, Santhome, Chennai","North Indian, Mughlai, Chinese, South Indian",4.3
70497,Basil With A Twist,Chennai,"58-A, Habibullah Road, T. Nagar, Chennai","Continental, Cafe, Spanish, Italian, European, Greek, Mediterranean",4.5
65055,Barbeque Nation,Chennai,"Shri Devi Park Hotel, 1, Hanumantha Road, North Usman Road, T. Nagar, Chennai","North Indian, Continental",4.4
18384227,AB's - Absolute Barbecues,Chennai,"Velachery Tharamani Link Road, Opposite TCS, Velachery, Chennai","North Indian, European, Mediterranean",4.9
72604,Coal Barbecues,Chennai,"17-18, Rajalakshmi Nagar, 7th Cross Street, 100 Feet Bypass Road, Velachery, Chennai","North Indian, Mediterranean, Asian, Arabian",4.6
66457,Pind,Chennai,"2, Sarathy Nagar, 1st Main Road, Velachery, Chennai","North Indian, Chinese",4.0
18260777,Kuchi n Kream,Coimbatore,"353/1, Hotel Landmark Complex, Bharathiaar Road, Gandhipuram, Coimbatore","Cafe, Continental, Fast Food",4.6
3000107,Haribhavanam Hotel,Coimbatore,"2, Bharathi Colony, Peelamedu, Coimbatore","South Indian, Chettinad, North Indian",3.9
3000132,Kites Cafe,Coimbatore,"267, B.R. Puram, Near Royal Enfield Showroom, Avinashi Road, Peelamedu, Coimbatore",Cafe,3.8
3000122,Zucca Pizzeria,Coimbatore,"GRG College Road, Opposite Rajasree Ford Showroom, Peelamedu, Coimbatore",Pizza,3.5
3001032,Burger Ka Baap,Coimbatore,"Avinashi Road, Near PSG College Of Technology, Peelamedu, Coimbatore",Fast Food,4.3
3000021,The Cascade Restaurant,Coimbatore,"479-B1, Avinashi Road, Near Suguna Kalyana Mandapam, Peelamedu, Coimbatore",Chinese,4.1
18434000,24 Plus Cafe & Restaurant,Coimbatore,"1A, Pollachi Main Road, Eachanari, Podanur, Coimbatore","Continental, Fast Food, Desserts, Indian",3.8
3000195,Valarmathi Kongunaatu Samayal,Coimbatore,"207/A, CSI Compound, Opposite Photo Centre, Race Course, Coimbatore","South Indian, Biryani",4.5
3000126,Bird On Tree,Coimbatore,"28, Opposite Circuit House, Behind HDFC, Race Course, Coimbatore","Continental, Chinese, Thai, Malaysian, North Indian",3.8
18280306,Tim's Bistro,Coimbatore,"156, Race Course Road, Race Course, Coimbatore","North Indian, Continental",3.9
3001489,Batlivala & Khanabhoy,Coimbatore,"122, 4th Floor, Appusamy Layout, Red Fields, Race Course, Coimbatore","Parsi, North Indian",4.2
3000770,Cafe Totaram,Coimbatore,"245/1, Near Veejay Hall, Raheja Apartment, Race Course, Coimbatore","Cafe, Fast Food",4.0
3000062,Cream Centre,Coimbatore,"128/180, Orbit Avenue, Thirugnanasambandam Road, Opposite Bishop Appasamy College, Gopalapuram, Race Course, Coimbatore","North Indian, Chinese, Italian, Mexican",4.0
3000016,On The Go,Coimbatore,"167, Race Course Road, Gopalapuram, Race Course, Coimbatore","Italian, North Indian, Desserts",4.0
3000014,Sree Annapoorna,Coimbatore,"75, East Arokiasamy Road, RS Puram, Coimbatore","South Indian, North Indian, Chinese",4.3
3000001,That's Y Food,Coimbatore,"24/49, TV Swamy Road East, Opposite Emeral Building, RS Puram, Coimbatore","North Indian, Biryani",4.2
3001321,CakeBee,Coimbatore,"6/1, SRP Nagar, Saibaba Colony, Coimbatore","Bakery, Desserts",4.9
3000996,Yari,Coimbatore,"69, Bharathi Park, 6th Cross, Saibaba Colony, Coimbatore","North Indian, Chinese, Street Food",4.2
3001065,Cream Stone,Coimbatore,"Creamstone , 1335, Avinashi Road, Opposite Bharath Petrol Bunk, Peelamedu, Coimbatore","Desserts, Ice Cream",4.3
3000048,Barbeque Nation,Coimbatore,"6th Floor, Metro Park Inn, 1000, Raja Street, Near Clock Tower, Town Hall, Coimbatore","North Indian, European, Mediterranean",4.4
3500012,The Punjabi Essence Restaurant,Dehradun,"27 B, Near Premier Plaza, Rajpur Road, Chukkuwala, Dehradun","North Indian, Chinese",3.6
3500007,Tirupati Restaurant,Dehradun,"27 B, Rajpur Road, Opposite St. Joseph's Academy, Chukkuwala, Dehradun","South Indian, North Indian, Chinese",3.8
3500017,Anandam,Dehradun,"69, Krishna Tower, Rajpur Road, Hathibarkala Salwala, Dehradun","Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food",3.9
3500018,Town Table Restaurant,Dehradun,"101, Rajpur Road, Hathibarkala Salwala, Dehradun","North Indian, Chinese, Continental",3.9
3500011,Kalsang Friends Corner,Dehradun,"88 A, Opposite Osho, Chander Lok Colony, Rajpur Road, Hathibarkala Salwala, Dehradun","Chinese, Thai, Tibetan",4.2
18416632,The Great Indian Pub,Dehradun,"138/345, Rajpur Road, Jakhan, Dehradun",North Indian,4.9
18279289,BMG - All Day Dining,Dehradun,"140 A, Rajpur Road, Jakhan, Dehradun","Chinese, North Indian, Fast Food",4.3
18408585,Punjab Grill,Dehradun,"Rajpur Road, Jakhan, Dehradun","Mughlai, North Indian",4.0
3500059,TBistro,Dehradun,"Saina Inn, 3, Old Survey Road, Karanpur, Dehradun","North Indian, Chinese",3.8
3500081,Y Cafe & Restaurant,Dehradun,"Hotel White House, Behind St. Joseph's Academy, Subhash Road, Karanpur, Dehradun",Cafe,4.0
17971273,Eddie's Patisserie,Dehradun,"102 Yamuna Colony, Above Punjab National Bank, Chakrata Road, Dehradun",Bakery,4.1
3500365,First Gear Cafe,Dehradun,"Khala Gaon, Near Shiv Mandir, Malsi, Dehradun","Cafe, Chinese",3.9
3500013,Dunkin Donuts,Dehradun,"UG 03, Pacific Mall, Rajpur Road, Jakhan, Dehradun","Burger, Desserts",3.9
3500024,Doon Darbar,Dehradun,"43, Gandhi Road, Paltan Bazaar, Dehradun","North Indian, Mughlai",3.9
3500488,Razzmatazz,Dehradun,"5, Pritam Road, Dalanwala, Near Race Course, Dehradun",Cafe,3.9
3500505,Barbeque Nation,Dehradun,"Chaudhary Plaza, Rajpur Road, Rajpur, Dehradun","North Indian, Mediterranean, Asian, Chinese",4.4
3500010,Black Pepper Restaurant,Dehradun,"3, Astley Hall, Rajpur Road, Rajpur, Dehradun","North Indian, Chinese",4.0
3500414,Cafe Marigold,Dehradun,"Near Shehanshahi Ashram, Old Mussorie Road, Rajpur, Dehradun","Cafe, Chinese, Fast Food",4.1
18440677,Jalapenos,Dehradun,"Mussourie Diversion, Pacific Hills,Rajpur Road, Rajpur, Dehradun","Cafe, Mexican",4.2
3500484,Kalsang AMA Cafe,Dehradun,"88, Opposite Osho, Chander Lok Colony, Rajpur Road, Rajpur, Dehradun",Cafe,4.2
301728,Desire Foods,Faridabad,"G 25/22, Main Road, 40 Feet, Molarband Extension, Badarpur Border, Faridabad","Chinese, Fast Food, Bakery",2.9
5992,Knight Rock,Faridabad,"11/6, Delhi Mathura Road, Near Bharat Petrol Pump, Badarpur Border, Faridabad","North Indian, Chinese",2.8
301730,Punjab Restaurant,Faridabad,"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",North Indian,2.8
301729,Raju Dhaba,Faridabad,"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",North Indian,2.9
301731,Rakheja Bakery,Faridabad,"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",Bakery,2.8
311053,Snax Points,Faridabad,"A-68/5, Near Mehra Petrol Pump, Main Tajpur Road, Badarpur Border, Faridabad","Chinese, North Indian, Fast Food",3.0
9299,Aggarwal Sweet Corner,Faridabad,"Badarpur Border Chowk Post, Badarpur Border, Faridabad",Mithai,0.0
9178,Kashyap Vaishno Dhaba,Faridabad,"Near Seble Cinema, Dharamveer Market, Badarpur Border, Faridabad",North Indian,0.0
18477319,Total Food Court,Faridabad,"B-222, Shishram Complex, Main Market, Badarpur Border, Faridabad","North Indian, Mughlai, Chinese",0.0
18433852,The Chaiwalas,Faridabad,"Sector 21 A, Asian Hospital, Badhkal Chowk, Badkal Lake, Faridabad",Cafe,0.0
304046,Cafe And More,Faridabad,"UGF 22, Charmwood Plaza, Eros Garden, Charmwood Village, Faridabad","Fast Food, North Indian",2.9
309936,Green Chick Chop,Faridabad,"UG 58, Charmwood Plaza, Eros Garden Colony, Suraj Kund Road, Charmwood Village, Faridabad","Raw Meats, North Indian, Fast Food",3.0
309927,Kolkata Hot Kathi Rolls,Faridabad,"Deepak Complex, Near Eros Garden, Charmwood Village, Faridabad","Fast Food, Chinese",2.9
18377449,Aapki Rasoi,Faridabad,"HR-227, 60 Feet Road, Pul Pehlad Pur, Charmwood Village, Faridabad",North Indian,0.0
18465871,Fusion Food Corner,Faridabad,"158/7, Opposite DDA Flat, Pul Pehlad Pur, Charmwood Village, Faridabad","North Indian, Chinese",0.0
18472646,Punjabi Rasoi,Faridabad,"1, Deepak Complex, Eros Charmwood Village, Faridabad",North Indian,0.0
18037826,Kebab Xpress,Faridabad,"Shop 23-24, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad","North Indian, Mughlai",2.8
301163,McDonald's,Faridabad,"12/7, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad","Fast Food, Burger",3.4
4931,Suruchi,Faridabad,"29, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad","North Indian, South Indian, Gujarati, Rajasthani",3.4
1804,Berco's,Faridabad,"Shop R-2, 3rd Floor, Crown Interiorz Mall, Sector 35, Faridabad","Chinese, Thai",3.8
312102,Dunkin' Donuts,Faridabad,"3, 2nd Floor, Crown Interiorz Mall, Near Toll Bridge, Sector 35, Faridabad","Burger, Desserts, Fast Food",3.6
18217857,The Chocolate Room,Faridabad,"10, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad","Cafe, Desserts",3.6
18471268,Baskin Robbin,Faridabad,"Ground Floor, Crown Interiorz Mall, Sector 35, Faridabad",Desserts,0.0
18381244,Popcorn Fusion,Faridabad,"Crown Interiorz Mall, Sector 35, Faridabad",Fast Food,0.0
18408041,Subway,Faridabad,"SF 25, 2nd Floor, Sector 35, Faridabad","American, Fast Food, Salad, Healthy Food",0.0
311051,KFC,Faridabad,"Shops 21-22, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad","American, Fast Food, Burger",2.1
18133510,Barbeque Nation,Faridabad,"2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",North Indian,4.0
308380,Yo! China,Faridabad,"S-2, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",Chinese,4.1
6077,Giani's,Faridabad,"Food Court, Crown Plaza Mall, Sector 15-A,  Near, Sector 15, Faridabad","Ice Cream, Desserts",3.2
308082,Momo-Cha,Faridabad,"Crown Plaza Mall, Sector 15, Faridabad",Fast Food,2.7
309558,Shree Rathnam,Faridabad,"LG-28, Crown Plaza Mall, Sector 15-A, Sector 15, Faridabad","South Indian, North Indian, Chinese",3.4
8128,Mirage Restro Bar,Faridabad,"2nd Floor, Crown Plaza Mall, Sector 15-A, Sector 15, Faridabad","North Indian, Mughlai",2.4
304062,Jai Jagannath Hotel,Faridabad,"E 51, Shiv Durga Vihar, Dayal Bagh, Faridabad",South Indian,0.0
9785,Gelato Vinto,Faridabad,"40 GF, Eldeco Station 1 Mall, Sector 12, Faridabad","Desserts, Ice Cream",2.8
312514,Maggi Point,Faridabad,"F-46 A, 1st Floor, Eldeco Mall, Sector 12, Faridabad",Fast Food,0.0
308961,Angaar,Faridabad,"Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad","North Indian, Chinese",0.0
308963,TcozY,Faridabad,"Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad",Cafe,0.0
308962,The Retriever,Faridabad,"Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad","North Indian, Mughlai, Chinese",0.0
8169,Bangali Sweets & Restaurant,Faridabad,"6, Plot 17, New DLF, Indraprastha Colony, Faridabad",Mithai,0.0
309368,Silver,Faridabad,"K Hotel, Plot 2, Behind Pristine Mall, Sector 31, Faridabad","North Indian, Chinese, Continental",0.0
18472429,Chill 'N Grill,Faridabad,"3C-188, Opposite Bharat Optical, NIT, Faridabad",North Indian,0.0
18472418,Punjabi Restaurant,Faridabad,"3F/49, Sainik Colony Road, NIT, Faridabad","North Indian, Mughlai",0.0
18472426,Standard Chicken Point,Faridabad,"3F/90, Sainik Colony Road, NIT Faridabad",Mughlai,0.0
18450934,The Grillz & Gravy,Faridabad,"3G/1, NIT, Faridabad","North Indian, Chinese",0.0
6025,Cakes 'n Bakes - Park Plaza,Faridabad,"Park Plaza, Sector 21 C, Sector 21, Faridabad",Bakery,3.0
6013,Cafe Bite,Faridabad,"UGF 35, Parsvanath City Mall, Sector 12, Faridabad",Cafe,3.2
8153,Cafe Light,Faridabad,"Shop 38, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad","Cafe, Chinese, Fast Food",2.8
18471296,Little Cafe,Faridabad,"Shop 32, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad","Fast Food, Beverages",0.0
18279477,Momo-Cha,Faridabad,"J-121, Near Lean Wolf Gym, Sector 10, Faridabad","North Indian, Chinese",2.8
18359331,Oregano India,Faridabad,"Shop 2661, Sector 7-10 Market, YMCA Road, Sector 10, Faridabad","Fast Food, Chinese, Italian",3.1
301151,Sagar Bakery,Faridabad,"938, 7-10 Chowk, YMCA Road, Sector 10, Faridabad",Bakery,3.0
18204479,Smugglers,Faridabad,"Near Big Bus, Sector 9-10 Road, Sector 10, Faridabad",North Indian,3.1
2198,Welcome,Faridabad,"J140, Sector 10, Faridabad","North Indian, Chinese",2.9
18434243,Giani's,Faridabad,"Sector 10, Faridabad","Ice Cream, Desserts",0.0
18273628,Invitation,Faridabad,"Invitation Inn Banquet & Rooms, DLF Sector 10, Faridabad",North Indian,0.0
18471262,New Dilight,Faridabad,"H - 147, Sector 10, Faridabad","North Indian, Mughlai, Chinese",0.0
18258480,Chimney,Faridabad,"SCF 9, Near Bank of India, Sector 11, Faridabad","North Indian, Mughlai, Chinese",3.3
9698,Chopstick,Faridabad,"Booth 15, Sector 11, Faridabad",Chinese,3.0
8326,Hot & Tasty Chinese Food,Faridabad,"18, DLF Market, Sector 11, Faridabad","North Indian, Chinese",2.6
18270379,Sanjha Chulha,Faridabad,"Plot 1-A, Sector 11-D, Sector 11, Faridabad","North Indian, Mughlai",2.9
304006,Frontier,Faridabad,"Ground Floor, Parsvnath CIty Mall, Sector 12, Faridabad",Bakery,2.9
308957,Oxy Lounge,Faridabad,"Town Park, Opposite District Court, Sector 12, Faridabad","North Indian, Chinese, Italian",3.1
18427216,City Dhaba,Faridabad,"11-12 Dividing Road, Sector 12, Faridabad","North Indian, Chinese",0.0
18433315,Garam Masala,Faridabad,"Plot 6, Bata Chowk, BIryaniwali Gali, Sector 12, Faridabad","North Indian, Chinese",0.0
8266,Mittal Fast Food,Faridabad,"10, Town Park, Sector 12, Faridabad",Fast Food,0.0
18383469,Al Bake,Faridabad,"SCF 58, Ground Floor, Sector 15, Faridabad","North Indian, Chinese",3.2
1367,Anupam Sweet,Faridabad,"SCF 74, Sector 15 Market, Sector 15, Faridabad","North Indian, South Indian, Chinese, Fast Food, Mithai",3.4
9650,Cafe Coffee Day,Faridabad,"SCF 42, Shopping Centre, Main Huda Market, Sector 15, Faridabad",Cafe,3.3
308335,Chicago Pizza,Faridabad,"Booth Number 135, Main Market, Sector 15, Faridabad",Pizza,2.7
18391065,Crispy Crust,Faridabad,"Shop 19, HUDA Market, Opposite Mother Dairy, Sector 15, Faridabad","North Indian, Chinese, Fast Food",3.4
301193,Frontier,Faridabad,"SCO 46, Main Market, Sector 15, Faridabad",Bakery,3.3
18107832,Gulab,Faridabad,"Shop 33, Main Market, Sector 15, Faridabad","North Indian, South Indian, Fast Food, Street Food, Mithai",2.6
18089254,Hunger Cure Express,Faridabad,"HUDA Market, Sector 15, Faridabad","Fast Food, Beverages",3.3
312981,Maitre Patissier,Faridabad,"697, Sector 15, Faridabad",Bakery,3.4
18082235,Momo-Cha,Faridabad,"87, Near City Chemist, Sector 15, Faridabad","Chinese, Fast Food",2.7
18138421,Nirula's,Faridabad,"135, Lower Ground Floor, HUDA Market, Sector 15, Faridabad","Fast Food, Desserts, Ice Cream, Beverages",2.6
18421965,The Grub House,Faridabad,"SCF 55, Main Market, Sector 15, Faridabad","Cafe, North Indian, Chinese, Continental",2.7
303267,Twenty Four Seven,Faridabad,"A-45/49, Sector 15, Faridabad","Fast Food, North Indian",3.4
7471,Cafe Parmesan,Faridabad,"42, 1st Floor, HUDA Market, Sector 15, Faridabad",Italian,4.5
18219542,Briosca,Faridabad,"Shop 45, Main Market, Sector 15, Faridabad","Bakery, Fast Food",3.6
18355112,Burger Point,Faridabad,"Shop 105, Sector 15, Faridabad","Burger, Fast Food",3.5
18270895,Cafe Grub Up,Faridabad,"SCF 43, 2nd Floor, Main Market, Sector 15, Faridabad","Cafe, American, Mexican, Italian, Thai",3.8
18313839,Cakes At Bhawanas,Faridabad,"418, 1st Floor, Sector 15, Faridabad",Bakery,3.5
5005,Chaudhary Bhojnalaya,Faridabad,"HUDA Market, Sector 15, Faridabad",North Indian,3.6
1820,Chickenette,Faridabad,"11 & 12, Main Market, Sector 15, Faridabad","Raw Meats, North Indian, Chinese, Fast Food",3.7
3863,Giani,Faridabad,"125, Near Gurudwara, Sector 15, Faridabad","Ice Cream, Desserts",3.6
9814,Green Chick Chop,Faridabad,"135, Main Market, Sector 15, Faridabad","Raw Meats, North Indian, Fast Food",3.5
18474912,Hash Stix,Faridabad,"Shop 160, Sector 15, Faridabad",Fast Food,3.6
18161568,Juice On Go,Faridabad,"SCF 46-50, 1st Floor, Fitstop Gym, Main Market, Sector 15, Faridabad","Juices, Beverages",3.5
18416829,Keventers,Faridabad,"Booth 125-P, Ground Floor, Huda Market, Sector 15, Faridabad",Beverages,3.6
18400756,MD's Kebabs & Curries,Faridabad,"Shop 18, Opposite Mother Dairy, Sector 15 Market, Sector 15, Faridabad","North Indian, Mughlai, Chinese",3.8
301177,Perfect Bake,Faridabad,"DSS-48, Huda Market, Sector 15, Faridabad","Bakery, Fast Food",3.5
6161,Perfect Bake,Faridabad,"SCF 40, Main Market, Sector 15, Faridabad","Bakery, Fast Food",3.6
2565,Sethi's Delicacy,Faridabad,"9 & 10, Main Market, Sector 15, Faridabad","Fast Food, Bakery",3.8
3866,Subway,Faridabad,"SCF 78, HUDA Market, Sector 15, Faridabad","American, Fast Food, Salad, Healthy Food",3.5
18250288,Cafí© Bogchi,Faridabad,"SCF 39, First Floor, Above Axis Bank, Sector 15, Faridabad","Cafe, Italian, Mexican, Continental",4.1
1430,Ashoka Restaurant,Faridabad,"Main Market, Sector 16, Faridabad",North Indian,2.9
18393702,Baskin Robbins,Faridabad,"Shop 60, Near Sagar Cinema, Sector 16, Faridabad",Ice Cream,2.9
6152,China Hot Pot,Faridabad,"Shop 147, HUDA Market, Sector 16, Faridabad","Chinese, Fast Food",2.5
306962,Handi Chhadeyan Di,Faridabad,"Shop 138, HUDA Market, Near HDFC Bank, Sector 16, Faridabad",North Indian,3.1
18445360,Hungrill,Faridabad,"Booth 110, HUDA Market, Near ICICI Bank, Sector 16, Faridabad","North Indian, Chinese, Continental",3.0
6150,Kant Khana Khazana,Faridabad,"135, Huda Market, Sector 16, Faridabad",North Indian,3.4
18421024,Open Yard,Faridabad,"SCO 22-23, Main Market, Sector 16, Faridabad","North Indian, Chinese, Continental",3.3
18471260,Recipe Badshah,Faridabad,"Shop 98, Sabzi Mandi, Sector 16, Faridabad",North Indian,3.1
18367316,The Chai Cafe,Faridabad,"Shop 123, HUDA Market, Sector 16, Faridabad","Cafe, Chinese",3.1
18466931,Apna Restaurant,Faridabad,"Booth 146, HUDA Market, Sector 16, Faridabad",North Indian,0.0
18466420,Chaudhary Chaap & Chinese,Faridabad,"Shop 137, Huda Market, Sector 16, Faridabad","Chinese, North Indian",0.0
18464607,Chings Chinese,Faridabad,"Near Gold Gym, Behind Petro Pump Sector 16, Faridabad",Chinese,0.0
18464631,Food On Wheels,Faridabad,"Near Gold Gym, Behind Petrol Pump, Sector 16, Faridabad",Chinese,0.0
301170,Gulshan Hotel,Faridabad,"Booth 2, Main Huda Market, Sector 16, Faridabad",North Indian,0.0
18466939,Maa Kali Foods,Faridabad,"SCO 35, HUDA Market, Sector 16, Faridabad",Chinese,0.0
18380180,The Street Kitchen,Faridabad,"Shop 139, Main HUDA Market, Sector 16, Faridabad","North Indian, Chinese",0.0
18466407,United Kitchen,Faridabad,"2nd Floor, SCO 95, HUDA Market, Sector 16, Faridabad",Fast Food,0.0
304001,Eat N Treat,Faridabad,"145, Main Market, Sector 17, Faridabad","Chinese, North Indian",2.8
8319,Hotel Ekant,Faridabad,"12 - 14, Sector 17, Faridabad","North Indian, Mughlai, Chinese",2.7
303871,Momo-Cha,Faridabad,"31, Near HDFC Bank ATM, Sector 17 Market, Sector 17, Faridabad","North Indian, Chinese",2.7
8321,Paradise Inn,Faridabad,"124, Near OBC Bank, Sector 17 Market, Faridabad, Sector 17, Faridabad","North Indian, Mughlai, Chinese",2.7
311047,Red Chilli,Faridabad,"Shop 140, Back Side, Main Market, Sector 17, Faridabad",Chinese,2.8
8320,Shiv Restaurant,Faridabad,"122 & 123, HUDA Market, Sector 17, Faridabad",North Indian,2.7
8308,Sohan Sweets & Namkeen,Faridabad,"115 & 116, Sector 17, Faridabad",Mithai,3.2
18303717,The Binge Box Cafe,Faridabad,"1st  Floor, 110, HUDA Market, Sector 17, Faridabad",Cafe,3.4
304004,Tmos Moving Feast,Faridabad,"156, Main Market, Sector 17, Faridabad","Chinese, North Indian",3.3
18472625,Tmos Cafe Corner,Faridabad,"Shop 164, Huda Market, Sector 17, Faridabad",Cafe,0.0
18420432,Parkash Dhaba,Faridabad,"Shop 32, HUDA Market, Sector 19, Faridabad","North Indian, Chinese",3.0
9824,Sanjha Chulha,Faridabad,"Booth 16, Part 2 Market, Sector 19, Faridabad","North Indian, Mughlai",3.3
8029,Hareram Bikanerzaika,Faridabad,"77 & 78, HUDA Market, Opposite Community Centre, Sector 21 C, Near Sector 21, Faridabad","Mithai, Street Food",2.8
